listing_id,cutoff_date,dataset_version,room_type,property_type,neighbourhood_name,accommodates,bedrooms,beds,bathrooms,listing_price,minimum_nights,maximum_nights,instant_bookable,host_is_superhost,host_listing_count,total_reviews_before_cutoff,unique_reviewers_before_cutoff,avg_comment_len_before_cutoff,max_comment_len_before_cutoff,days_since_last_review,available_days_last_90d,available_rate_last_90d,avg_minimum_nights_calendar_last_90d,avg_maximum_nights_calendar_last_90d,available_days_last_30d,available_rate_last_30d,avg_minimum_nights_calendar_last_30d,avg_maximum_nights_calendar_last_30d,future_calendar_days_observed_30d,future_available_days_30d,future_available_rate_30d,high_demand_proxy,has_reviews_before_cutoff
664502919319964936,2025-12-10,v1_student,Entire home/apt,Entire condo,De Baarsjes - Oud-West,4,2.0,,1.0,,3,20,True,,1,16,16,432.25,1020.0,143,0,0.0,3.0,20.0,0,0.0,3.0,20.0,30,0,0.0,1,1
664538756986273255,2025-12-10,v1_student,Entire home/apt,Houseboat,Oud-Noord,3,2.0,,1.0,,3,21,False,False,1,1,1,1873.0,1873.0,1213,0,0.0,3.0,21.0,0,0.0,3.0,21.0,30,0,0.0,1,1
664849232855247038,2025-12-10,v1_student,Entire home/apt,Entire home,De Baarsjes - Oud-West,3,2.0,1.0,1.5,270.0,2,1125,False,False,1,8,8,210.75,340.0,598,37,0.4065934065934066,2.0,1125.0,0,0.0,2.0,1125.0,30,0,0.0,1,1
664891529945904432,2025-12-10,v1_student,Entire home/apt,Entire condo,De Baarsjes - Oud-West,2,1.0,,1.5,,3,30,False,False,1,24,24,325.25,1009.0,206,0,0.0,3.0,30.0,0,0.0,3.0,30.0,30,0,0.0,1,1
664953553932644087,2025-12-10,v1_student,Entire home/apt,Entire rental unit,Centrum-West,4,2.0,2.0,1.5,523.0,3,365,False,True,1,88,88,299.20454545454544,960.0,105,62,0.6813186813186813,3.2857142857142856,365.0,30,1.0,3.0,365.0,30,23,0.7666666666666667,0,1
665092605033144636,2025-12-10,v1_student,Entire home/apt,Entire villa,Slotervaart,4,3.0,,3.0,,2,30,False,False,1,4,4,430.0,866.0,849,0,0.0,2.0,30.0,0,0.0,2.0,30.0,30,0,0.0,1,1
665200140268038283,2025-12-10,v1_student,Entire home/apt,Entire condo,Oud-Noord,2,1.0,1.0,1.0,124.0,2,21,False,False,1,8,8,203.875,382.0,136,0,0.0,2.0,21.0,0,0.0,2.0,21.0,30,9,0.3,1,1
665254737114759394,2025-12-10,v1_student,Entire home/apt,Entire rental unit,Centrum-Oost,2,1.0,,1.0,,2,365,False,False,1,10,10,226.0,642.0,428,0,0.0,2.0,365.0,0,0.0,2.0,365.0,30,0,0.0,1,1
665595020741767843,2025-12-10,v1_student,Entire home/apt,Entire place,Centrum-Oost,4,2.0,,2.0,,4,365,False,False,1,2,2,129.0,130.0,956,0,0.0,4.0,365.0,0,0.0,4.0,365.0,30,0,0.0,1,1
665737984357651573,2025-12-10,v1_student,Entire home/apt,Entire rental unit,Noord-West,2,1.0,1.0,1.0,130.0,2,14,False,False,1,29,29,209.0344827586207,465.0,206,0,0.0,1.989010989010989,14.0,0,0.0,2.0,14.0,30,5,0.16666666666666666,1,1
665743961368269297,2025-12-10,v1_student,Private room,Private room in condo,Centrum-West,2,1.0,,1.0,,5,9,False,False,1,0,0,0.0,0.0,5590,0,0.0,5.0,9.0,0,0.0,5.0,9.0,30,0,0.0,1,0
665764800780828937,2025-12-10,v1_student,Entire home/apt,Entire condo,Oud-Oost,2,1.0,,1.0,,3,365,False,False,1,1,1,193.0,193.0,1221,0,0.0,3.0,365.0,0,0.0,3.0,365.0,30,0,0.0,1,1
665880475923543106,2025-12-10,v1_student,Entire home/apt,Entire condo,Centrum-Oost,2,1.0,,1.0,,2,30,False,False,1,1,1,828.0,828.0,1229,0,0.0,2.0,30.0,0,0.0,2.0,30.0,30,0,0.0,1,1
665907162084951419,2025-12-10,v1_student,Entire home/apt,Entire rental unit,Centrum-Oost,2,1.0,,1.0,,2,365,False,False,1,17,17,238.76470588235293,703.0,886,61,0.6703296703296703,2.0,365.0,30,1.0,2.0,365.0,30,21,0.7,0,1
881865396763261633,2025-12-10,v1_student,Entire home/apt,Entire rental unit,De Pijp - Rivierenbuurt,2,1.0,1.0,1.0,216.0,3,20,False,False,1,5,5,259.6,535.0,383,7,0.07692307692307693,3.0,20.0,0,0.0,3.0,20.0,30,0,0.0,1,1
666227110313826834,2025-12-10,v1_student,Entire home/apt,Entire rental unit,Bos en Lommer,3,1.0,1.0,1.0,135.0,2,365,False,False,1,1,1,1000.0,1000.0,112,49,0.5384615384615384,2.0,365.0,22,0.7333333333333333,2.0,365.0,30,27,0.9,0,1
666356842356823603,2025-12-10,v1_student,Entire home/apt,Entire condo,Bijlmer-Centrum,2,1.0,,1.0,,3,21,False,False,1,17,17,218.52941176470588,530.0,220,0,0.0,3.0,1125.0,0,0.0,3.0,1125.0,30,0,0.0,1,1
666362086996470611,2025-12-10,v1_student,Entire home/apt,Entire condo,De Pijp - Rivierenbuurt,2,1.0,1.0,1.0,470.0,4,30,False,True,1,32,30,226.25,637.0,91,42,0.46153846153846156,4.0,30.0,29,0.9666666666666667,4.0,30.0,30,0,0.0,1,1
666439144668477147,2025-12-10,v1_student,Entire home/apt,Entire rental unit,Oud-Oost,2,1.0,1.0,1.0,280.0,5,14,False,False,1,20,20,249.05,557.0,123,7,0.07692307692307693,5.0,14.0,0,0.0,5.0,14.0,30,0,0.0,1,1
666549873738661916,2025-12-10,v1_student,Entire home/apt,Entire rental unit,Slotervaart,2,1.0,1.0,1.0,180.0,7,180,True,False,5,67,66,255.0597014925373,1001.0,162,75,0.8241758241758241,7.0,1125.0,30,1.0,7.0,1125.0,30,21,0.7,0,1
666550282691690525,2025-12-10,v1_student,Entire home/apt,Entire rental unit,Slotervaart,2,1.0,1.0,2.0,198.0,7,180,True,False,5,46,46,302.3478260869565,1011.0,143,79,0.8681318681318682,7.0,1125.0,30,1.0,7.0,1125.0,30,21,0.7,0,1
666584657596961034,2025-12-10,v1_student,Entire home/apt,Entire condo,Westerpark,2,1.0,,1.0,,28,90,False,False,1,11,11,391.90909090909093,1990.0,478,0,0.0,28.0,90.0,0,0.0,28.0,90.0,30,0,0.0,1,1
666608216545645398,2025-12-10,v1_student,Entire home/apt,Entire condo,De Pijp - Rivierenbuurt,2,1.0,,1.0,,4,1125,False,False,1,11,11,303.54545454545456,884.0,550,0,0.0,4.0,1125.0,0,0.0,4.0,1125.0,30,0,0.0,1,1
668191300944761035,2025-12-10,v1_student,Entire home/apt,Entire condo,De Baarsjes - Oud-West,4,2.0,,1.5,,5,30,False,False,1,4,4,198.0,248.0,552,0,0.0,5.0,30.0,0,0.0,5.0,30.0,30,0,0.0,1,1
668473085024613390,2025-12-10,v1_student,Entire home/apt,Entire townhouse,De Baarsjes - Oud-West,4,3.0,,0.5,,4,30,False,False,1,5,5,314.0,654.0,1070,0,0.0,3.4285714285714284,30.0,0,0.0,3.433333333333333,30.0,30,0,0.0,1,1
668684715651125076,2025-12-10,v1_student,Entire home/apt,Entire rental unit,Oostelijk Havengebied - Indische Buurt,2,1.0,,1.0,,3,30,False,False,1,13,13,265.2307692307692,981.0,367,0,0.0,2.0,30.0,0,0.0,2.0,30.0,30,0,0.0,1,1
668702658764732572,2025-12-10,v1_student,Entire home/apt,Entire condo,De Pijp - Rivierenbuurt,3,2.0,,1.0,,14,365,False,False,1,11,11,198.27272727272728,494.0,241,0,0.0,30.0,365.0,0,0.0,30.0,365.0,30,2,0.06666666666666667,1,1
669119223985158714,2025-12-10,v1_student,Entire home/apt,Entire condo,Centrum-West,2,1.0,1.0,1.0,275.0,3,365,False,False,1,7,7,205.57142857142858,327.0,102,27,0.2967032967032967,3.0,365.0,6,0.2,3.0,365.0,30,22,0.7333333333333333,0,1
669234388249202231,2025-12-10,v1_student,Entire home/apt,Entire home,Centrum-Oost,4,2.0,2.0,1.5,342.0,1,365,True,True,1,157,157,275.54140127388536,1002.0,100,37,0.4065934065934066,2.868131868131868,365.0,20,0.6666666666666666,3.0,365.0,30,20,0.6666666666666666,0,1
669255804872083039,2025-12-10,v1_student,Entire home/apt,Entire condo,De Pijp - Rivierenbuurt,4,2.0,,1.5,,3,365,False,False,1,17,17,237.94117647058823,549.0,232,0,0.0,3.0,365.0,0,0.0,3.0,365.0,30,0,0.0,1,1
669341899336365163,2025-12-10,v1_student,Entire home/apt,Entire condo,Buitenveldert - Zuidas,4,3.0,3.0,2.5,203.0,3,21,False,False,1,11,11,234.54545454545453,538.0,180,0,0.0,3.0,21.0,0,0.0,3.0,21.0,30,0,0.0,1,1
669355478703869826,2025-12-10,v1_student,Entire home/apt,Entire condo,De Baarsjes - Oud-West,3,2.0,,1.5,,2,28,False,False,1,1,1,290.0,290.0,504,0,0.0,2.0,28.0,0,0.0,2.0,28.0,30,0,0.0,1,1
669514607007210234,2025-12-10,v1_student,Private room,Private room in condo,Centrum-West,4,2.0,2.0,1.0,386.0,2,365,True,True,1,73,73,334.52054794520546,2416.0,230,44,0.4835164835164835,2.0,365.0,23,0.7666666666666667,2.0,365.0,30,20,0.6666666666666666,0,1
669697057423849589,2025-12-10,v1_student,Entire home/apt,Entire condo,De Pijp - Rivierenbuurt,4,2.0,2.0,1.0,225.0,28,365,False,False,1,3,3,568.3333333333334,827.0,838,0,0.0,28.0,365.0,0,0.0,28.0,365.0,30,16,0.5333333333333333,0,1
669935869297971816,2025-12-10,v1_student,Entire home/apt,Houseboat,Oud-Noord,2,1.0,,1.0,,3,28,False,False,1,9,9,233.0,826.0,907,0,0.0,3.0,28.0,0,0.0,3.0,28.0,30,0,0.0,1,1
669990004608720304,2025-12-10,v1_student,Entire home/apt,Entire home,Centrum-Oost,4,3.0,,3.5,,2,14,False,False,1,1,1,365.0,365.0,593,84,0.9230769230769231,2.0,14.0,30,1.0,2.0,14.0,30,30,1.0,0,1
670084644471762900,2025-12-10,v1_student,Entire home/apt,Entire condo,De Baarsjes - Oud-West,4,2.0,3.0,1.5,248.0,3,10,False,False,1,17,17,297.5882352941176,650.0,144,7,0.07692307692307693,3.0,10.0,0,0.0,3.0,10.0,30,0,0.0,1,1
670242143873998946,2025-12-10,v1_student,Entire home/apt,Entire condo,Zuid,2,1.0,,1.0,,3,30,False,False,1,5,5,333.0,659.0,1068,0,0.0,3.0,30.0,0,0.0,3.0,30.0,30,0,0.0,1,1
670256930418621294,2025-12-10,v1_student,Entire home/apt,Entire home,Noord-West,4,3.0,3.0,2.5,336.0,6,365,False,False,1,2,2,344.5,602.0,1202,0,0.0,6.0,365.0,0,0.0,6.0,365.0,30,0,0.0,1,1
670278268382793049,2025-12-10,v1_student,Entire home/apt,Entire condo,Zuid,2,1.0,,1.0,,2,25,False,False,1,1,1,97.0,97.0,1222,0,0.0,2.0,1125.0,0,0.0,2.0,1125.0,30,0,0.0,1,1
670650888965078013,2025-12-10,v1_student,Entire home/apt,Entire rental unit,De Pijp - Rivierenbuurt,4,3.0,,1.0,,2,30,False,False,1,13,13,241.69230769230768,658.0,192,0,0.0,2.0,30.0,0,0.0,2.0,30.0,30,0,0.0,1,1
670702304218582586,2025-12-10,v1_student,Entire home/apt,Entire condo,Westerpark,2,1.0,,1.5,,3,30,False,False,1,4,4,151.5,470.0,779,0,0.0,3.0,30.0,0,0.0,3.0,30.0,30,0,0.0,1,1
670756766247072405,2025-12-10,v1_student,Entire home/apt,Entire condo,Bos en Lommer,2,1.0,,1.5,,4,10,True,False,1,20,20,271.65,618.0,99,5,0.054945054945054944,4.593406593406593,10.0,0,0.0,4.0,10.0,30,0,0.0,1,1
670836435803671682,2025-12-10,v1_student,Entire home/apt,Entire condo,De Baarsjes - Oud-West,2,1.0,,1.0,,8,15,False,False,1,13,13,311.2307692307692,764.0,205,1,0.01098901098901099,8.0,15.0,0,0.0,8.0,15.0,30,0,0.0,1,1
670897479972458235,2025-12-10,v1_student,Private room,Private room in bed and breakfast,Centrum-Oost,2,1.0,1.0,1.0,120.0,2,365,False,False,1,170,168,225.1,1013.0,99,35,0.38461538461538464,2.0,365.0,16,0.5333333333333333,2.0,365.0,30,12,0.4,0,1
670989644826715509,2025-12-10,v1_student,Entire home/apt,Entire condo,De Baarsjes - Oud-West,2,1.0,1.0,1.5,206.0,30,30,False,False,1,3,3,101.0,105.0,1144,89,0.978021978021978,30.0,30.0,29,0.9666666666666667,30.0,30.0,30,0,0.0,1,1
671411495555870083,2025-12-10,v1_student,Entire home/apt,Entire condo,Westerpark,4,3.0,3.0,1.5,486.0,3,30,False,True,1,25,25,276.96,934.0,111,9,0.0989010989010989,3.0,30.0,0,0.0,3.0,30.0,30,7,0.23333333333333334,1,1
671484050019694539,2025-12-10,v1_student,Entire home/apt,Entire condo,De Pijp - Rivierenbuurt,2,1.0,2.0,1.5,365.0,10,29,False,False,1,3,3,236.0,350.0,577,88,0.967032967032967,10.0,29.0,30,1.0,10.0,29.0,30,30,1.0,0,1
671848244602651122,2025-12-10,v1_student,Entire home/apt,Entire condo,De Pijp - Rivierenbuurt,2,1.0,0.0,1.0,250.0,4,14,False,False,1,16,16,218.75,577.0,206,47,0.5164835164835165,4.0,14.0,30,1.0,4.0,14.0,30,30,1.0,0,1
672305056360128105,2025-12-10,v1_student,Private room,Private room in condo,Gaasperdam - Driemond,2,1.0,1.0,1.0,81.0,2,45,True,False,1,127,127,225.36220472440945,1017.0,122,78,0.8571428571428571,2.0,1125.0,30,1.0,2.0,1125.0,30,30,1.0,0,1
672497038265489381,2025-12-10,v1_student,Entire home/apt,Entire condo,Oostelijk Havengebied - Indische Buurt,4,2.0,,1.0,,1,14,True,False,1,18,18,123.16666666666667,467.0,516,0,0.0,1.0,1125.0,0,0.0,1.0,1125.0,30,0,0.0,1,1
672528920913140710,2025-12-10,v1_student,Entire home/apt,Entire condo,Oud-Oost,2,1.0,1.0,1.0,400.0,5,1125,False,False,1,1,1,575.0,575.0,1073,90,0.989010989010989,5.0,1125.0,30,1.0,5.0,1125.0,30,30,1.0,0,1
672827033154728531,2025-12-10,v1_student,Entire home/apt,Entire condo,Westerpark,3,2.0,,1.0,,5,30,False,False,1,2,2,222.0,331.0,1216,0,0.0,5.0,30.0,0,0.0,5.0,30.0,30,0,0.0,1,1
672932465623847199,2025-12-10,v1_student,Entire home/apt,Entire condo,De Pijp - Rivierenbuurt,4,2.0,,1.0,,2,28,False,False,1,9,9,307.8888888888889,959.0,176,0,0.0,2.0,28.0,0,0.0,2.0,28.0,30,0,0.0,1,1
673009114667567935,2025-12-10,v1_student,Entire home/apt,Entire condo,De Pijp - Rivierenbuurt,4,2.0,,2.0,,3,90,False,False,1,6,6,374.0,791.0,192,2,0.02197802197802198,3.0,1125.0,0,0.0,3.0,1125.0,30,0,0.0,1,1
673720898016632693,2025-12-10,v1_student,Private room,Private room in rental unit,Gaasperdam - Driemond,2,,,1.0,,1,14,True,False,2,5,5,151.6,254.0,1194,0,0.0,1.0,1125.0,0,0.0,1.0,1125.0,30,0,0.0,1,1
673760318624962140,2025-12-10,v1_student,Entire home/apt,Entire condo,Centrum-Oost,2,1.0,,1.0,,2,2,False,False,2,4,4,281.0,482.0,1209,0,0.0,2.0,2.0,0,0.0,2.0,2.0,30,0,0.0,1,1
673866074566619498,2025-12-10,v1_student,Entire home/apt,Entire condo,Centrum-Oost,4,2.0,2.0,1.5,324.0,2,1125,False,False,1,16,16,328.0625,809.0,122,3,0.03296703296703297,2.142857142857143,1125.0,0,0.0,2.1333333333333333,1125.0,30,0,0.0,1,1
673896988294384865,2025-12-10,v1_student,Entire home/apt,Entire condo,De Baarsjes - Oud-West,4,3.0,,1.5,,3,19,False,False,1,3,3,519.3333333333334,856.0,1204,0,0.0,3.0,19.0,0,0.0,3.0,19.0,30,0,0.0,1,1
673946976516346165,2025-12-10,v1_student,Private room,Private room in condo,Gaasperdam - Driemond,2,,,1.0,,1,365,True,False,2,4,4,323.25,674.0,1197,0,0.0,1.0,365.0,0,0.0,1.0,365.0,30,0,0.0,1,1
674265909122721531,2025-12-10,v1_student,Entire home/apt,Entire home,Oud-Noord,4,2.0,,1.5,,2,365,False,False,1,17,17,332.05882352941177,668.0,549,0,0.0,2.0,365.0,0,0.0,2.0,365.0,30,0,0.0,1,1
674402665489365710,2025-12-10,v1_student,Entire home/apt,Entire condo,Oud-Noord,2,1.0,,1.0,,1,17,False,False,1,7,7,353.7142857142857,773.0,200,0,0.0,7.0,17.0,0,0.0,7.0,17.0,30,0,0.0,1,1
674615837887732207,2025-12-10,v1_student,Entire home/apt,Entire condo,De Baarsjes - Oud-West,2,1.0,,1.0,,3,30,False,False,1,5,5,197.0,574.0,1186,0,0.0,3.0,30.0,0,0.0,3.0,30.0,30,0,0.0,1,1
674691268294720144,2025-12-10,v1_student,Entire home/apt,Entire rental unit,IJburg - Zeeburgereiland,2,1.0,1.0,1.0,122.0,2,10,True,False,1,17,17,280.1764705882353,995.0,123,19,0.2087912087912088,1.989010989010989,1125.0,0,0.0,2.0,1125.0,30,0,0.0,1,1
675056691753827058,2025-12-10,v1_student,Private room,Private room in rental unit,Bos en Lommer,1,1.0,2.0,1.5,123.0,3,10,False,False,1,19,19,254.68421052631578,477.0,244,67,0.7362637362637363,3.0,10.0,30,1.0,3.0,10.0,30,30,1.0,0,1
675085874143220577,2025-12-10,v1_student,Entire home/apt,Entire home,Oud-Oost,4,3.0,4.0,2.0,765.0,3,30,False,False,1,10,10,557.9,1511.0,124,90,0.989010989010989,3.0,30.0,30,1.0,3.0,30.0,30,30,1.0,0,1
675140868126058954,2025-12-10,v1_student,Entire home/apt,Entire condo,Bos en Lommer,2,1.0,,1.0,,5,14,False,False,1,2,2,104.0,165.0,344,0,0.0,5.0,14.0,0,0.0,5.0,14.0,30,0,0.0,1,1
675164184200811212,2025-12-10,v1_student,Entire home/apt,Entire condo,Oud-Oost,2,1.0,,1.5,,2,30,False,False,1,7,7,236.42857142857142,506.0,919,0,0.0,2.0,30.0,0,0.0,2.0,30.0,30,0,0.0,1,1
675169228421665976,2025-12-10,v1_student,Entire home/apt,Entire condo,Oostelijk Havengebied - Indische Buurt,2,1.0,1.0,1.5,180.0,7,30,False,False,1,9,9,183.22222222222223,358.0,159,1,0.01098901098901099,7.0,30.0,0,0.0,7.0,30.0,30,0,0.0,1,1
675176433693574105,2025-12-10,v1_student,Entire home/apt,Entire condo,De Pijp - Rivierenbuurt,2,1.0,1.0,1.0,287.0,1,30,False,False,1,24,24,331.2916666666667,994.0,112,73,0.8021978021978022,1.0,30.0,30,1.0,1.0,30.0,30,30,1.0,0,1
675213586370750778,2025-12-10,v1_student,Entire home/apt,Entire condo,De Baarsjes - Oud-West,4,2.0,,1.0,,4,30,False,False,2,5,5,315.8,656.0,248,0,0.0,4.0,30.0,0,0.0,4.0,30.0,30,0,0.0,1,1
675296819428697468,2025-12-10,v1_student,Entire home/apt,Entire condo,De Baarsjes - Oud-West,2,1.0,1.0,1.0,171.0,3,65,False,False,1,18,18,215.61111111111111,551.0,199,27,0.2967032967032967,4.329670329670329,65.0,13,0.43333333333333335,2.0,65.0,30,0,0.0,1,1
675769281304960061,2025-12-10,v1_student,Entire home/apt,Entire home,Oud-Noord,4,1.0,,1.5,,5,20,False,False,1,4,4,129.5,223.0,136,0,0.0,5.0,20.0,0,0.0,5.0,20.0,30,0,0.0,1,1
675819455696700595,2025-12-10,v1_student,Entire home/apt,Entire home,Gaasperdam - Driemond,4,4.0,4.0,2.0,300.0,2,365,False,False,1,10,10,243.6,562.0,491,7,0.07692307692307693,2.0,365.0,0,0.0,2.0,365.0,30,0,0.0,1,1
675904601364489388,2025-12-10,v1_student,Entire home/apt,Entire condo,De Baarsjes - Oud-West,2,1.0,1.0,1.5,240.0,2,1125,False,False,1,6,6,333.5,466.0,233,23,0.25274725274725274,2.0,1125.0,13,0.43333333333333335,2.0,1125.0,30,0,0.0,1,1
675913767736435867,2025-12-10,v1_student,Entire home/apt,Entire home,IJburg - Zeeburgereiland,5,2.0,,3.0,,3,30,False,False,1,16,16,409.375,1004.0,122,0,0.0,2.4285714285714284,30.0,0,0.0,2.433333333333333,30.0,30,0,0.0,1,1
675955765632401006,2025-12-10,v1_student,Entire home/apt,Entire condo,Bos en Lommer,2,1.0,,1.0,,3,30,False,False,1,3,3,235.33333333333334,351.0,130,0,0.0,3.0,30.0,0,0.0,3.0,30.0,30,0,0.0,1,1
676036701521350062,2025-12-10,v1_student,Entire home/apt,Entire condo,Bos en Lommer,4,2.0,2.0,1.0,270.0,5,7,False,False,1,8,8,266.0,618.0,151,0,0.0,5.0,7.0,0,0.0,5.0,7.0,30,9,0.3,1,1
710729468570800792,2025-12-10,v1_student,Entire home/apt,Entire condo,Oostelijk Havengebied - Indische Buurt,3,2.0,2.0,1.5,295.0,4,45,False,False,1,3,2,321.3333333333333,802.0,120,31,0.34065934065934067,5.0,45.0,0,0.0,5.0,45.0,30,28,0.9333333333333333,0,1
676089392475149573,2025-12-10,v1_student,Entire home/apt,Entire townhouse,Noord-West,4,3.0,,1.0,,2,2,False,True,1,17,17,193.11764705882354,412.0,157,0,0.0,2.0,2.0,0,0.0,2.0,2.0,30,0,0.0,1,1
676126445960079096,2025-12-10,v1_student,Entire home/apt,Entire condo,Centrum-West,4,1.0,,1.0,,2,29,False,False,1,8,8,305.375,866.0,521,0,0.0,2.0,29.0,0,0.0,2.0,29.0,30,0,0.0,1,1
676401032480159263,2025-12-10,v1_student,Entire home/apt,Entire condo,De Baarsjes - Oud-West,2,1.0,1.0,1.0,200.0,5,10,False,False,1,10,10,230.1,522.0,484,69,0.7582417582417582,4.1098901098901095,10.0,30,1.0,4.0,10.0,30,21,0.7,0,1
676811125096071815,2025-12-10,v1_student,Entire home/apt,Entire condo,Centrum-West,2,1.0,1.0,1.0,320.0,4,30,False,False,1,14,14,310.14285714285717,731.0,93,5,0.054945054945054944,4.0,30.0,0,0.0,4.0,30.0,30,0,0.0,1,1
676837659076152918,2025-12-10,v1_student,Private room,Private room in bed and breakfast,De Baarsjes - Oud-West,2,1.0,1.0,1.0,146.0,2,1125,False,False,1,257,257,235.7704280155642,1900.0,95,52,0.5714285714285714,2.0,1125.0,20,0.6666666666666666,2.0,1125.0,30,0,0.0,1,1
677266170500232518,2025-12-10,v1_student,Entire home/apt,Entire condo,De Baarsjes - Oud-West,4,1.0,,1.0,,3,30,False,False,1,31,31,320.48387096774195,999.0,111,0,0.0,3.0,30.0,0,0.0,3.0,30.0,30,0,0.0,1,1
677296319162265795,2025-12-10,v1_student,Entire home/apt,Entire condo,De Baarsjes - Oud-West,4,1.0,2.0,1.0,315.0,2,26,True,False,1,21,21,138.47619047619048,440.0,103,1,0.01098901098901099,2.0,26.0,0,0.0,2.0,26.0,30,0,0.0,1,1
677310941849601984,2025-12-10,v1_student,Entire home/apt,Entire condo,Osdorp,2,1.0,1.0,1.0,170.0,2,4,False,False,1,30,29,245.6,657.0,192,5,0.054945054945054944,2.0,4.0,0,0.0,2.0,4.0,30,9,0.3,1,1
677504671905195299,2025-12-10,v1_student,Entire home/apt,Entire condo,De Pijp - Rivierenbuurt,2,1.0,1.0,1.5,227.0,4,20,False,False,1,7,7,420.42857142857144,1126.0,485,8,0.08791208791208792,5.0,20.0,0,0.0,5.0,20.0,30,0,0.0,1,1
677533358198220174,2025-12-10,v1_student,Entire home/apt,Entire condo,Slotervaart,5,2.0,4.0,1.5,238.0,4,14,False,False,1,9,9,227.0,809.0,117,0,0.0,4.0,14.0,0,0.0,4.0,14.0,30,0,0.0,1,1
678122187205196251,2025-12-10,v1_student,Entire home/apt,Entire rental unit,De Baarsjes - Oud-West,2,1.0,,1.0,,4,30,False,False,1,22,22,455.6363636363636,1049.0,150,0,0.0,4.0,30.0,0,0.0,4.0,30.0,30,0,0.0,1,1
678229395354656768,2025-12-10,v1_student,Entire home/apt,Entire condo,Bos en Lommer,2,1.0,,1.5,,3,365,False,False,1,10,10,241.1,809.0,414,0,0.0,3.0,365.0,0,0.0,3.0,365.0,30,0,0.0,1,1
678265745050472882,2025-12-10,v1_student,Entire home/apt,Entire loft,Oostelijk Havengebied - Indische Buurt,4,2.0,2.0,2.0,600.0,5,365,False,False,1,7,7,301.7142857142857,802.0,505,0,0.0,5.0,365.0,0,0.0,5.0,365.0,30,0,0.0,1,1
678266823211904921,2025-12-10,v1_student,Entire home/apt,Entire condo,Oud-Noord,3,2.0,,1.0,,3,30,False,False,1,25,25,332.36,882.0,157,0,0.0,3.0,30.0,0,0.0,3.0,30.0,30,0,0.0,1,1
678607581817130228,2025-12-10,v1_student,Entire home/apt,Entire condo,De Pijp - Rivierenbuurt,2,1.0,,1.0,,4,15,False,False,1,16,16,162.6875,297.0,451,0,0.0,4.0,15.0,0,0.0,4.0,15.0,30,0,0.0,1,1
678730639554192513,2025-12-10,v1_student,Entire home/apt,Entire condo,De Baarsjes - Oud-West,2,1.0,1.0,1.0,258.0,4,4,False,False,1,12,12,211.58333333333334,643.0,224,74,0.8131868131868132,4.0,4.0,30,1.0,4.0,4.0,30,21,0.7,0,1
710834346446943255,2025-12-10,v1_student,Entire home/apt,Houseboat,IJburg - Zeeburgereiland,4,2.0,2.0,1.5,400.0,4,27,False,False,1,6,6,379.3333333333333,921.0,412,84,0.9230769230769231,4.0,27.0,30,1.0,4.0,27.0,30,30,1.0,0,1
678738648893574937,2025-12-10,v1_student,Entire home/apt,Entire condo,Bos en Lommer,4,2.0,2.0,1.0,277.0,2,30,False,False,1,40,40,234.8,565.0,151,0,0.0,2.0,30.0,0,0.0,2.0,30.0,30,0,0.0,1,1
678784741993068851,2025-12-10,v1_student,Entire home/apt,Entire home,De Pijp - Rivierenbuurt,2,1.0,,0.5,,3,20,False,False,1,3,3,90.0,110.0,343,0,0.0,3.0,20.0,0,0.0,3.0,20.0,30,0,0.0,1,1
678817134926041940,2025-12-10,v1_student,Entire home/apt,Entire condo,Westerpark,3,1.0,,1.0,,5,30,False,False,1,6,6,315.0,1176.0,562,0,0.0,5.0,30.0,0,0.0,5.0,30.0,30,0,0.0,1,1
678848121515665478,2025-12-10,v1_student,Private room,Private room in condo,De Baarsjes - Oud-West,2,,,1.5,,2,365,False,False,1,4,4,199.0,426.0,1179,0,0.0,2.0,365.0,0,0.0,2.0,365.0,30,0,0.0,1,1
678865928499713616,2025-12-10,v1_student,Entire home/apt,Entire condo,Bos en Lommer,3,2.0,1.0,2.5,223.0,3,365,False,True,3,22,22,195.72727272727272,957.0,109,26,0.2857142857142857,3.21978021978022,365.0,26,0.8666666666666667,3.0,365.0,30,0,0.0,1,1
678916341975097051,2025-12-10,v1_student,Entire home/apt,Entire condo,Zuid,2,1.0,1.0,1.5,229.0,2,15,False,False,1,16,16,283.0625,894.0,147,70,0.7692307692307693,2.4945054945054945,15.0,30,1.0,2.0,15.0,30,30,1.0,0,1
679728558793336630,2025-12-10,v1_student,Entire home/apt,Entire loft,Oostelijk Havengebied - Indische Buurt,4,2.0,2.0,1.0,225.0,3,365,False,False,1,8,8,282.375,609.0,233,13,0.14285714285714285,3.0,365.0,11,0.36666666666666664,3.0,365.0,30,26,0.8666666666666667,0,1
680097337239046079,2025-12-10,v1_student,Entire home/apt,Entire townhouse,Bijlmer-Oost,4,2.0,,1.5,,5,33,False,False,1,8,8,321.125,698.0,439,0,0.0,5.0,33.0,0,0.0,5.0,33.0,30,0,0.0,1,1
680122466070980127,2025-12-10,v1_student,Entire home/apt,Entire condo,Bos en Lommer,4,3.0,,2.0,,3,1125,False,False,1,7,7,176.71428571428572,344.0,695,0,0.0,2.7142857142857144,1125.0,0,0.0,2.7,1125.0,30,0,0.0,1,1
